company_name,term_months,before_id,after_id,lineage_key,method_version,energy_component_type,phase_index,vat_basis,before_last_observed,after_first_observed,status,both_rows_numerically_compatible
Turku Energia Oy,6,2181,2183,fb6145c186aa4f99c39be0f0278feaa660071cd95de355760e7701a227f2c5f1,retail-premium-history-v2,energy_general,0,unknown,2026-06-29,2026-06-30,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,6,2183,2185,fb6145c186aa4f99c39be0f0278feaa660071cd95de355760e7701a227f2c5f1,retail-premium-history-v2,energy_general,0,unknown,2026-07-09,2026-07-10,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,6,4159,5448,fb6145c186aa4f99c39be0f0278feaa660071cd95de355760e7701a227f2c5f1,retail-premium-v2,energy_general,0,unknown,2026-08-14,2026-08-15,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,6,5448,6244,fb6145c186aa4f99c39be0f0278feaa660071cd95de355760e7701a227f2c5f1,retail-premium-v2,energy_general,0,unknown,2026-08-27,2026-08-28,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,6,6244,6844,fb6145c186aa4f99c39be0f0278feaa660071cd95de355760e7701a227f2c5f1,retail-premium-v2,energy_general,0,unknown,2026-09-04,2026-09-05,same_signature_new_key_not_proven_repricing,False
Turku Energia Oy,12,2157,2159,3eaeaa7b90a17e245194315d3656035611bcdb632ee0887fa11d6fa4f4d760bc,retail-premium-history-v2,energy_general,0,unknown,2026-05-31,2026-06-01,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,12,2159,2160,3eaeaa7b90a17e245194315d3656035611bcdb632ee0887fa11d6fa4f4d760bc,retail-premium-history-v2,energy_general,0,unknown,2026-06-30,2026-07-01,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,12,4604,6195,3eaeaa7b90a17e245194315d3656035611bcdb632ee0887fa11d6fa4f4d760bc,retail-premium-v2,energy_general,0,unknown,2026-08-27,2026-08-28,same_signature_new_key_not_proven_repricing,False
Turku Energia Oy,12,6195,6528,3eaeaa7b90a17e245194315d3656035611bcdb632ee0887fa11d6fa4f4d760bc,retail-premium-v2,energy_general,0,unknown,2026-08-31,2026-09-01,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,12,6528,6832,3eaeaa7b90a17e245194315d3656035611bcdb632ee0887fa11d6fa4f4d760bc,retail-premium-v2,energy_general,0,unknown,2026-09-04,2026-09-05,same_signature_new_key_not_proven_repricing,False
Turku Energia Oy,12,3343,4116,6ac2627a4095b087f565ee924b86d571939ccbf4fc03ba8c07a2b33f78d81001,retail-premium-v2,energy_general,0,unknown,2026-07-27,2026-07-28,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,12,4116,4851,6ac2627a4095b087f565ee924b86d571939ccbf4fc03ba8c07a2b33f78d81001,retail-premium-v2,energy_general,0,unknown,2026-08-05,2026-08-07,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,12,4851,6240,6ac2627a4095b087f565ee924b86d571939ccbf4fc03ba8c07a2b33f78d81001,retail-premium-v2,energy_general,0,unknown,2026-08-27,2026-08-28,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,12,6240,6839,6ac2627a4095b087f565ee924b86d571939ccbf4fc03ba8c07a2b33f78d81001,retail-premium-v2,energy_general,0,unknown,2026-09-04,2026-09-05,same_signature_new_key_not_proven_repricing,False
Turku Energia Oy,24,3334,4084,05bbbfb5913157c81589716e11f015f7096bc07d9feaa44d158c72a536dd68f4,retail-premium-v2,energy_general,0,unknown,2026-07-27,2026-07-28,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,24,4084,4834,05bbbfb5913157c81589716e11f015f7096bc07d9feaa44d158c72a536dd68f4,retail-premium-v2,energy_general,0,unknown,2026-08-05,2026-08-07,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,24,4834,5797,05bbbfb5913157c81589716e11f015f7096bc07d9feaa44d158c72a536dd68f4,retail-premium-v2,energy_general,0,unknown,2026-08-19,2026-08-20,dated_energy_or_fee_change_component_pair,False
Turku Energia Oy,24,5797,6269,05bbbfb5913157c81589716e11f015f7096bc07d9feaa44d158c72a536dd68f4,retail-premium-v2,energy_general,0,unknown,2026-08-27,2026-08-28,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2797,2801,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_day,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2801,2805,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_day,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2805,2810,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_day,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2810,2816,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_day,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2816,2821,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_day,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2821,2825,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_day,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2825,2829,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_day,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2799,2803,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_night,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2803,2807,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_night,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2807,2813,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_night,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2813,2819,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_night,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2819,2823,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_night,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2823,2827,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_night,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2827,2831,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-history-v2,energy_night,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,3597,4514,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-v2,energy_day,0,unknown,2026-08-01,2026-08-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,4514,5695,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-v2,energy_day,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,5695,7276,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-v2,energy_day,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,3599,4516,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-v2,energy_night,0,unknown,2026-08-01,2026-08-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,4516,5697,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-v2,energy_night,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,5697,7279,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-v2,energy_night,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,4027,7282,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-v2,energy_day,1,unknown,2026-08-01,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,4029,7285,19a1b210bab49b25d82413cfde2c401ebc1acde2c8dcf69cd3013bc26314dddf,retail-premium-v2,energy_night,1,unknown,2026-08-01,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2731,2733,2b3b063674f5f4662e3b0eb4099192afa6d962fcdc479522a7aeaf5170205a89,retail-premium-history-v2,energy_general,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2733,2735,2b3b063674f5f4662e3b0eb4099192afa6d962fcdc479522a7aeaf5170205a89,retail-premium-history-v2,energy_general,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2735,2738,2b3b063674f5f4662e3b0eb4099192afa6d962fcdc479522a7aeaf5170205a89,retail-premium-history-v2,energy_general,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2738,2741,2b3b063674f5f4662e3b0eb4099192afa6d962fcdc479522a7aeaf5170205a89,retail-premium-history-v2,energy_general,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2741,2743,2b3b063674f5f4662e3b0eb4099192afa6d962fcdc479522a7aeaf5170205a89,retail-premium-history-v2,energy_general,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2743,2745,2b3b063674f5f4662e3b0eb4099192afa6d962fcdc479522a7aeaf5170205a89,retail-premium-history-v2,energy_general,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2745,2747,2b3b063674f5f4662e3b0eb4099192afa6d962fcdc479522a7aeaf5170205a89,retail-premium-history-v2,energy_general,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,3567,4611,2b3b063674f5f4662e3b0eb4099192afa6d962fcdc479522a7aeaf5170205a89,retail-premium-v2,energy_general,0,unknown,2026-08-01,2026-08-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,4611,7209,2b3b063674f5f4662e3b0eb4099192afa6d962fcdc479522a7aeaf5170205a89,retail-premium-v2,energy_general,0,unknown,2026-08-18,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,4016,7212,2b3b063674f5f4662e3b0eb4099192afa6d962fcdc479522a7aeaf5170205a89,retail-premium-v2,energy_general,1,unknown,2026-08-01,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1943,1947,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_day,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1947,1951,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_day,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1951,1956,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_day,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1956,1962,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_day,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1962,1967,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_day,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1967,1971,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_day,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1971,1975,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_day,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1945,1949,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_night,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1949,1953,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_night,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1953,1959,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_night,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1959,1965,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_night,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1965,1969,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_night,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1969,1973,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_night,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,1973,1977,339fc5c0a92dd1a0a6b294becb342da6221e80da555f5cad1b9a3f9ca29c0ade,retail-premium-history-v2,energy_night,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2374,2376,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-history-v2,energy_general,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2376,2378,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-history-v2,energy_general,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2378,2381,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-history-v2,energy_general,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2381,2384,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-history-v2,energy_general,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2384,2386,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-history-v2,energy_general,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2386,2388,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-history-v2,energy_general,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,2388,2390,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-history-v2,energy_general,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,3354,3932,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-v2,energy_general,0,unknown,2026-07-27,2026-07-23,overlapping_period_pair_ambiguous,False
Vaasan Sähkö Myynti Oy,6,3932,4509,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-v2,energy_general,0,unknown,2026-08-01,2026-08-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,4509,5688,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-v2,energy_general,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,6,5688,7254,db7f36ca02223c07948a72b5ccea03b70c0933128db922212d5764d334e04dae,retail-premium-v2,energy_general,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2755,2756,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-04-22,2026-04-23,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2756,2757,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-04-29,2026-04-30,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2757,2758,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-05-03,2026-05-04,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,2758,2759,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2759,2760,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2760,2761,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-05-18,2026-05-19,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,2761,2763,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2763,2765,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2765,2767,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-06-24,2026-06-25,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2767,2768,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2768,2769,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2769,2770,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-history-v2,energy_general,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3572,4018,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-v2,energy_general,0,unknown,2026-07-27,2026-07-23,overlapping_period_pair_ambiguous,False
Vaasan Sähkö Myynti Oy,12,4018,4556,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-v2,energy_general,0,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,4556,5651,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-v2,energy_general,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,5651,7164,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-v2,energy_general,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3573,4329,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-v2,energy_general,1,unknown,2026-07-27,2026-07-31,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,4329,4557,09fee8bde135013aa8f8924f4af6513c41d89422bc953424ddf76852581cca07,retail-premium-v2,energy_general,1,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3102,3104,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-04-22,2026-04-23,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3104,3106,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-04-29,2026-04-30,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3106,3108,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-05-03,2026-05-04,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,3108,3110,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3110,3112,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3112,3115,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3115,3119,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3119,3123,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-06-22,2026-06-23,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,3123,3127,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-06-24,2026-06-25,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3127,3130,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3130,3132,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3132,3134,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_day,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3103,3105,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-04-22,2026-04-23,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3105,3107,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-04-29,2026-04-30,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3107,3109,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-05-03,2026-05-04,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,3109,3111,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3111,3113,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3113,3117,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3117,3121,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3121,3125,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-06-22,2026-06-23,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,3125,3129,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-06-24,2026-06-25,dated_energy_or_fee_change_component_pair,False
