panel,supplier,term,basis,series,before,after,interval_bound_days,energy_changed,fee_comparable,fee_changed,discount_flag_changed,discount_at_either,carrier_set_changed,disjoint_carriers,before_ids,after_ids,before_price,after_price
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-18,2026-04-19,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-19,2026-04-20,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-20,2026-04-21,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-21,2026-04-22,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-22,2026-04-23,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-23,2026-04-24,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-24,2026-04-25,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-25,2026-04-26,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-26,2026-04-27,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-27,2026-04-28,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,2026-04-28,2026-04-29,1,False,True,False,False,False,False,False,jrqe7w-vattenfall-oy-taystuuli-12-kk,jrqe7w-vattenfall-oy-taystuuli-12-kk,9.7900,9.7900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-09,2026-07-10,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-10,2026-07-11,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-11,2026-07-12,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-12,2026-07-13,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-13,2026-07-14,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-14,2026-07-15,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-15,2026-07-16,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-16,2026-07-17,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-17,2026-07-18,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-18,2026-07-19,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-19,2026-07-20,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,2026-07-20,2026-07-21,1,False,True,False,False,False,False,False,jsvj4c-vattenfall-oy-taysvesi-12-kk,jsvj4c-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-09,2026-07-10,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-10,2026-07-11,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-11,2026-07-12,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-12,2026-07-13,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-13,2026-07-14,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-14,2026-07-15,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-15,2026-07-16,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-16,2026-07-17,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-17,2026-07-18,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-18,2026-07-19,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-19,2026-07-20,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,2026-07-20,2026-07-21,1,False,True,False,False,False,False,False,lgoeuv-vattenfall-oy-taystuuli-12-kk,lgoeuv-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,qezbfw-vattenfall-oy-taysvesi-12-kk,2026-07-22,2026-07-23,1,False,True,False,False,False,False,False,qezbfw-vattenfall-oy-taysvesi-12-kk,qezbfw-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,qezbfw-vattenfall-oy-taysvesi-12-kk,2026-07-23,2026-07-24,1,False,True,True,False,False,False,False,qezbfw-vattenfall-oy-taysvesi-12-kk,qezbfw-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,qezbfw-vattenfall-oy-taysvesi-12-kk,2026-07-24,2026-07-25,1,False,True,False,False,False,False,False,qezbfw-vattenfall-oy-taysvesi-12-kk,qezbfw-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,qezbfw-vattenfall-oy-taysvesi-12-kk,2026-07-25,2026-07-26,1,False,True,True,False,False,False,False,qezbfw-vattenfall-oy-taysvesi-12-kk,qezbfw-vattenfall-oy-taysvesi-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-10,2026-06-11,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-11,2026-06-12,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-12,2026-06-13,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-13,2026-06-14,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-14,2026-06-15,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-15,2026-06-16,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-16,2026-06-17,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-17,2026-06-18,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-18,2026-06-19,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-19,2026-06-20,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-20,2026-06-21,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-21,2026-06-22,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-22,2026-06-23,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-23,2026-06-24,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-24,2026-06-25,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-25,2026-06-26,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-26,2026-06-27,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-27,2026-06-28,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-28,2026-06-29,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,2026-06-29,2026-06-30,1,False,True,False,False,True,False,False,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,rpm6kl-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,10.2300,10.2300
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-05-25,2026-05-26,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-05-26,2026-05-27,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-05-27,2026-05-28,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-05-28,2026-05-29,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-05-29,2026-05-30,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-05-30,2026-05-31,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-05-31,2026-06-01,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-06-01,2026-06-02,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-06-02,2026-06-03,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-06-03,2026-06-04,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-06-04,2026-06-05,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-06-05,2026-06-06,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-06-06,2026-06-07,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-06-07,2026-06-08,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,2026-06-08,2026-06-09,1,False,True,False,False,False,False,False,tgdufx-vattenfall-oy-taystuuli-12-kk,tgdufx-vattenfall-oy-taystuuli-12-kk,10.0900,10.0900
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-04-30,2026-05-01,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-05-01,2026-05-02,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-05-02,2026-05-03,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-05-03,2026-05-04,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-05-04,2026-05-05,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-05-05,2026-05-06,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-05-06,2026-05-07,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-05-07,2026-05-08,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-05-08,2026-05-09,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-05-09,2026-05-10,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
same_id,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,2026-05-10,2026-05-11,1,False,True,False,False,False,False,False,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,9.2200,9.2200
