id,forecast_date,target_date,horizon_days,duration_months,target_quantile,current_price_cents_per_kwh,forecast_price_cents_per_kwh,expected_change_cents_per_kwh,interval_low_cents_per_kwh,interval_high_cents_per_kwh,hedge_cost_cents_per_kwh,retail_premium_cents_per_kwh,normal_retail_premium_cents_per_kwh,fair_price_cents_per_kwh,gap_cents_per_kwh,futures_trade_date,coverage_quality,confidence,direction,consumer_signal,contract_count,model_version,source_metadata,actual_price_cents_per_kwh,actual_change_cents_per_kwh,forecast_error_cents_per_kwh,absolute_error_cents_per_kwh,actual_direction,direction_correct,evaluated_at,created_at,updated_at
1207,2026-09-02,2026-10-02,30,6,median,13.8200,13.6436,-0.1764,,,11.8627,1.9573,1.3692,13.2319,-0.5881,2026-09-01,all_monthly,low,falling,wait_if_flexible,10,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-03-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-09-02"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 10, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-02 04:30:38,2026-09-02 04:30:38
1210,2026-09-02,2026-10-02,30,12,median,11.2000,10.8456,-0.3544,,,8.2322,2.9678,1.7866,10.0188,-1.1812,2026-09-01,mixed_with_quarter_fallback,low,falling,wait_if_flexible,46,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-09-02"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 46, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-02 04:30:39,2026-09-02 04:30:39
1213,2026-09-02,2026-10-02,30,24,median,10.0000,9.8761,-0.1239,,,7.4528,2.5472,2.1343,9.5871,-0.4129,2026-09-01,mixed_with_year_fallback,low,slightly_falling,neutral,49,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 3, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 15, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-09-02"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 49, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-02 04:30:39,2026-09-02 04:30:39
1216,2026-09-03,2026-10-03,30,6,median,13.9750,13.9218,-0.0532,,,12.4284,1.5466,1.3692,13.7976,-0.1774,2026-09-02,all_monthly,low,slightly_falling,neutral,10,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-03-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-09-03"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 10, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-03 04:30:32,2026-09-03 04:30:32
1219,2026-09-03,2026-10-03,30,12,median,11.2875,10.9962,-0.2913,,,8.5297,2.7578,1.7866,10.3164,-0.9711,2026-09-02,mixed_with_quarter_fallback,low,falling,wait_if_flexible,47,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-09-03"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 47, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-03 04:30:32,2026-09-03 04:30:32
1222,2026-09-03,2026-10-03,30,24,median,10.0325,9.9606,-0.0719,,,7.6585,2.3740,2.1343,9.7928,-0.2397,2026-09-02,mixed_with_year_fallback,low,slightly_falling,neutral,49,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 3, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 15, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-09-03"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 49, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-03 04:30:32,2026-09-03 04:30:32
1225,2026-09-04,2026-10-04,30,6,median,14.0342,13.9664,-0.0678,,,12.4391,1.5951,1.3692,13.8083,-0.2259,2026-09-03,all_monthly,low,slightly_falling,neutral,10,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-03-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-09-04"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 10, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-04 04:30:40,2026-09-04 04:30:40
1228,2026-09-04,2026-10-04,30,12,median,11.3284,11.0284,-0.3000,,,8.5417,2.7867,1.7866,10.3283,-1.0001,2026-09-03,mixed_with_quarter_fallback,low,falling,wait_if_flexible,44,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-09-04"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 44, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-04 04:30:40,2026-09-04 04:30:40
1231,2026-09-04,2026-10-04,30,24,median,10.0392,9.9740,-0.0652,,,7.6875,2.3517,2.1343,9.8218,-0.2174,2026-09-03,mixed_with_year_fallback,low,slightly_falling,neutral,50,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 3, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 15, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-09-04"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 50, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-04 04:30:40,2026-09-04 04:30:40
1234,2026-09-05,2026-10-05,30,6,median,14.0342,13.9581,-0.0761,,,12.4112,1.6230,1.3692,13.7804,-0.2538,2026-09-04,all_monthly,low,slightly_falling,neutral,10,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-03-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-09-05"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 10, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-05 04:30:35,2026-09-05 04:30:35
1237,2026-09-05,2026-10-05,30,12,median,11.3284,11.0313,-0.2971,,,8.5514,2.7770,1.7866,10.3380,-0.9904,2026-09-04,mixed_with_quarter_fallback,low,falling,wait_if_flexible,44,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-09-05"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 44, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-05 04:30:36,2026-09-05 04:30:36
1240,2026-09-05,2026-10-05,30,24,median,10.0325,9.9721,-0.0604,,,7.6968,2.3357,2.1343,9.8311,-0.2014,2026-09-04,mixed_with_year_fallback,low,slightly_falling,neutral,51,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 3, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 15, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-09-05"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 51, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-05 04:30:37,2026-09-05 04:30:37
1243,2026-09-06,2026-10-06,30,6,median,14.0342,13.9581,-0.0761,,,12.4112,1.6230,1.3692,13.7804,-0.2538,2026-09-04,all_monthly,low,slightly_falling,neutral,10,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-03-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-09-06"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 10, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-06 04:30:37,2026-09-06 04:30:37
1246,2026-09-06,2026-10-06,30,12,median,11.3284,11.0313,-0.2971,,,8.5514,2.7770,1.7866,10.3380,-0.9904,2026-09-04,mixed_with_quarter_fallback,low,falling,wait_if_flexible,44,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-09-06"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 44, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-06 04:30:37,2026-09-06 04:30:37
1249,2026-09-06,2026-10-06,30,24,median,10.0325,9.9721,-0.0604,,,7.6968,2.3357,2.1343,9.8311,-0.2014,2026-09-04,mixed_with_year_fallback,low,slightly_falling,neutral,51,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 3, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 15, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-09-06"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 51, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-06 04:30:37,2026-09-06 04:30:37
1252,2026-09-07,2026-10-07,30,6,median,14.0342,13.9581,-0.0761,,,12.4112,1.6230,1.3692,13.7804,-0.2538,2026-09-04,all_monthly,low,slightly_falling,neutral,10,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-03-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-09-07"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 10, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-07 04:30:34,2026-09-07 04:30:34
1255,2026-09-07,2026-10-07,30,12,median,11.3284,11.0313,-0.2971,,,8.5514,2.7770,1.7866,10.3380,-0.9904,2026-09-04,mixed_with_quarter_fallback,low,falling,wait_if_flexible,44,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-09-07"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 44, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-07 04:30:34,2026-09-07 04:30:34
1258,2026-09-07,2026-10-07,30,24,median,10.0392,9.9768,-0.0624,,,7.6968,2.3424,2.1343,9.8311,-0.2081,2026-09-04,mixed_with_year_fallback,low,slightly_falling,neutral,50,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 3, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 15, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-09-07"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 50, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-07 04:30:34,2026-09-07 04:30:34
1261,2026-09-08,2026-10-08,30,6,median,14.4650,14.4028,-0.0622,,,12.8885,1.5765,1.3692,14.2577,-0.2073,2026-09-07,all_monthly,low,slightly_falling,neutral,10,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-03-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-09-08"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 10, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-08 04:30:32,2026-09-08 04:30:32
1264,2026-09-08,2026-10-08,30,12,median,11.4000,11.1736,-0.2264,,,8.8586,2.5414,1.7866,10.6453,-0.7547,2026-09-07,mixed_with_quarter_fallback,low,falling,wait_if_flexible,45,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-09-08"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 45, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-08 04:30:32,2026-09-08 04:30:32
1267,2026-09-08,2026-10-08,30,24,median,10.1219,10.1004,-0.0215,,,7.9160,2.2059,2.1343,10.0503,-0.0716,2026-09-07,mixed_with_year_fallback,low,slightly_falling,neutral,48,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-09-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 3, ""delivery_start_month"": ""2026-10-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 15, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-09-08"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 48, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-09-08 04:30:32,2026-09-08 04:30:32
