status,v2_segment,v3_segment,kwh,v2_method,v3_method,v2_basis,v3_basis,reason,pair_days,unique_contracts,date_count,first_date,last_date,min_delta,max_delta
unavailable,,fixed_term_13_23,2000,,none,,canonical_outcome,canonical_outcome_not_listed,5,1,5,2026-03-12,2026-03-16,,
unavailable,,fixed_term_13_23,5000,,none,,canonical_outcome,canonical_outcome_not_listed,5,1,5,2026-03-12,2026-03-16,,
unavailable,,fixed_term_24,18000,,none,,canonical_outcome,canonical_outcome_not_listed,1,1,1,2026-01-29,2026-01-29,,
unavailable,,fixed_term_24,18000,,,,canonical_outcome,historical_consumption_eligibility_unknown_null_mask,198,4,99,2026-04-15,2026-07-22,,
unavailable,,fixed_term_24,18000,,,,canonical_outcome,historical_consumption_out_of_range,73,3,59,2026-07-24,2026-09-20,,
unavailable,,fixed_term_24,18000,,,,observed_relational_components,exact_date_components_unavailable,2,1,2,2026-07-25,2026-07-26,,
unavailable,,fixed_term_24,18000,,,,observed_relational_components,legacy_annual_cost_mask_unavailable,2,2,1,2026-07-23,2026-07-23,,
unavailable,,fixed_term_24,2000,,none,,canonical_outcome,canonical_outcome_not_listed,1,1,1,2026-01-29,2026-01-29,,
unavailable,,fixed_term_24,2000,,,,observed_relational_components,exact_date_components_unavailable,2,1,2,2026-07-25,2026-07-26,,
unavailable,,fixed_term_24,5000,,none,,canonical_outcome,canonical_outcome_not_listed,1,1,1,2026-01-29,2026-01-29,,
unavailable,,fixed_term_24,5000,,,,observed_relational_components,exact_date_components_unavailable,2,1,2,2026-07-25,2026-07-26,,
unavailable,,fixed_term_6,18000,,none,,canonical_outcome,canonical_outcome_not_listed,238,21,149,2026-01-21,2026-07-27,,
unavailable,,fixed_term_6,2000,,none,,canonical_outcome,canonical_outcome_not_listed,238,21,149,2026-01-21,2026-07-27,,
unavailable,,fixed_term_6,5000,,none,,canonical_outcome,canonical_outcome_not_listed,238,21,149,2026-01-21,2026-07-27,,
unavailable,,fixed_term_7_11,18000,,none,,canonical_outcome,canonical_outcome_not_listed,13,3,7,2026-01-21,2026-01-27,,
unavailable,,fixed_term_7_11,2000,,none,,canonical_outcome,canonical_outcome_not_listed,13,3,7,2026-01-21,2026-01-27,,
unavailable,,fixed_term_7_11,5000,,none,,canonical_outcome,canonical_outcome_not_listed,13,3,7,2026-01-21,2026-01-27,,
unavailable,,fixed_term_below6,18000,,none,,canonical_outcome,canonical_outcome_not_listed,105,6,99,2026-02-03,2026-07-20,,
unavailable,,fixed_term_below6,18000,,,,canonical_outcome,historical_consumption_eligibility_unknown_null_mask,26,1,26,2026-04-16,2026-05-11,,
unavailable,,fixed_term_below6,2000,,none,,canonical_outcome,canonical_outcome_not_listed,105,6,99,2026-02-03,2026-07-20,,
unavailable,,fixed_term_below6,5000,,none,,canonical_outcome,canonical_outcome_not_listed,105,6,99,2026-02-03,2026-07-20,,
unavailable,,hybrid,18000,,none,,canonical_outcome,canonical_outcome_not_listed,183,9,144,2026-01-21,2026-07-28,,
unavailable,,hybrid,18000,,,,canonical_outcome,historical_consumption_eligibility_unknown_null_mask,702,8,182,2026-01-21,2026-07-22,,
unavailable,,hybrid,18000,,,,canonical_outcome,historical_consumption_out_of_range,244,6,60,2026-07-23,2026-09-20,,
unavailable,,hybrid,18000,,,,observed_relational_components,exact_date_components_unavailable,1,1,1,2026-08-06,2026-08-06,,
unavailable,,hybrid,2000,,none,,canonical_outcome,canonical_outcome_not_listed,183,9,144,2026-01-21,2026-07-28,,
unavailable,,hybrid,2000,,,,observed_relational_components,exact_date_components_unavailable,1,1,1,2026-08-06,2026-08-06,,
unavailable,,hybrid,5000,,none,,canonical_outcome,canonical_outcome_not_listed,183,9,144,2026-01-21,2026-07-28,,
unavailable,,hybrid,5000,,,,canonical_outcome,historical_consumption_eligibility_unknown_null_mask,702,8,182,2026-01-21,2026-07-22,,
unavailable,,hybrid,5000,,,,canonical_outcome,historical_consumption_out_of_range,244,6,60,2026-07-23,2026-09-20,,
unavailable,,hybrid,5000,,,,observed_relational_components,exact_date_components_unavailable,1,1,1,2026-08-06,2026-08-06,,
unavailable,,market_reset,18000,,,,canonical_outcome,historical_consumption_out_of_range,7,1,7,2026-08-02,2026-08-08,,
unavailable,,market_reset,2000,,,,canonical_outcome,historical_consumption_out_of_range,21,3,7,2026-08-02,2026-08-08,,
unavailable,,market_reset,5000,,,,canonical_outcome,historical_consumption_out_of_range,7,1,7,2026-08-02,2026-08-08,,
unavailable,,open_ended,18000,,none,,canonical_outcome,canonical_outcome_not_listed,467,9,189,2026-01-21,2026-07-31,,
unavailable,,open_ended,18000,,,,canonical_outcome,historical_consumption_eligibility_unknown_null_mask,1078,15,182,2026-01-21,2026-07-22,,
unavailable,,open_ended,18000,,,,canonical_outcome,historical_consumption_out_of_range,247,9,60,2026-07-23,2026-09-20,,
unavailable,,open_ended,18000,,,,observed_relational_components,legacy_annual_cost_mask_unavailable,234,4,128,2026-01-21,2026-07-23,,
unavailable,,open_ended,2000,,none,,canonical_outcome,canonical_outcome_not_listed,473,12,189,2026-01-21,2026-07-31,,
unavailable,,open_ended,2000,,,,canonical_outcome,historical_consumption_eligibility_unknown_null_mask,1107,14,182,2026-01-21,2026-07-22,,
unavailable,,open_ended,2000,,,,canonical_outcome,historical_consumption_out_of_range,38,5,10,2026-07-23,2026-08-01,,
unavailable,,open_ended,2000,,,,observed_relational_components,legacy_annual_cost_mask_unavailable,21,1,21,2026-01-21,2026-02-10,,
unavailable,,open_ended,5000,,none,,canonical_outcome,canonical_outcome_not_listed,467,9,189,2026-01-21,2026-07-31,,
unavailable,,open_ended,5000,,,,canonical_outcome,historical_consumption_eligibility_unknown_null_mask,1078,15,182,2026-01-21,2026-07-22,,
unavailable,,open_ended,5000,,,,canonical_outcome,historical_consumption_out_of_range,247,9,60,2026-07-23,2026-09-20,,
unavailable,,open_ended,5000,,,,observed_relational_components,legacy_annual_cost_mask_unavailable,234,4,128,2026-01-21,2026-07-23,,
unavailable,,quarterly,18000,,none,,canonical_outcome,canonical_outcome_not_listed,1,1,1,2026-07-23,2026-07-23,,
unavailable,,quarterly,18000,,,,canonical_outcome,historical_consumption_out_of_range,43,2,43,2026-08-09,2026-09-20,,
unavailable,,quarterly,2000,,none,,canonical_outcome,canonical_outcome_not_listed,1,1,1,2026-07-23,2026-07-23,,
unavailable,,quarterly,2000,,,,canonical_outcome,historical_consumption_out_of_range,129,6,43,2026-08-09,2026-09-20,,
unavailable,,quarterly,5000,,none,,canonical_outcome,canonical_outcome_not_listed,1,1,1,2026-07-23,2026-07-23,,
unavailable,,quarterly,5000,,,,canonical_outcome,historical_consumption_out_of_range,43,2,43,2026-08-09,2026-09-20,,
unavailable,,spot,18000,,none,,canonical_outcome,canonical_outcome_not_listed,5,1,5,2026-07-28,2026-08-06,,
unavailable,,spot,18000,,,,canonical_outcome,historical_consumption_eligibility_unknown_null_mask,546,7,182,2026-01-21,2026-07-22,,
unavailable,,spot,18000,,,,canonical_outcome,historical_consumption_out_of_range,131,3,60,2026-07-23,2026-09-20,,
unavailable,,spot,18000,,,,observed_relational_components,exact_date_components_unavailable,5,1,5,2026-07-29,2026-08-04,,
unavailable,,spot,2000,,none,,canonical_outcome,canonical_outcome_not_listed,5,1,5,2026-07-28,2026-08-06,,
unavailable,,spot,2000,,,,canonical_outcome,historical_consumption_eligibility_unknown_null_mask,68,1,68,2026-02-13,2026-07-22,,
unavailable,,spot,2000,,,,canonical_outcome,historical_consumption_out_of_range,60,1,60,2026-07-23,2026-09-20,,
unavailable,,spot,2000,,,,observed_relational_components,exact_date_components_unavailable,5,1,5,2026-07-29,2026-08-04,,
unavailable,,spot,2000,,,,observed_relational_components,legacy_annual_cost_mask_unavailable,114,1,114,2026-01-21,2026-05-30,,
unavailable,,spot,5000,,none,,canonical_outcome,canonical_outcome_not_listed,5,1,5,2026-07-28,2026-08-06,,
unavailable,,spot,5000,,,,canonical_outcome,historical_consumption_eligibility_unknown_null_mask,182,1,182,2026-01-21,2026-07-22,,
unavailable,,spot,5000,,,,canonical_outcome,historical_consumption_out_of_range,56,1,56,2026-07-23,2026-09-20,,
unavailable,,spot,5000,,,,observed_relational_components,exact_date_components_unavailable,5,1,5,2026-07-29,2026-08-04,,
unavailable,,unclassified,18000,,,,observed_relational_components,missing_historical_snapshot_identity,30686,1542,242,2026-01-21,2026-09-20,,
unavailable,,unclassified,2000,,,,observed_relational_components,missing_historical_snapshot_identity,30686,1542,242,2026-01-21,2026-09-20,,
unavailable,,unclassified,5000,,,,observed_relational_components,missing_historical_snapshot_identity,30686,1542,242,2026-01-21,2026-09-20,,
unchanged,fixed_term_12,fixed_term_12,18000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,2338,146,182,2026-01-21,2026-07-22,-9.094947017729282e-13,9.094947017729282e-13
unchanged,fixed_term_12,fixed_term_12,18000,none,none,canonical_outcome,canonical_outcome,,9356,534,242,2026-01-21,2026-09-20,-9.094947017729282e-13,9.094947017729282e-13
unchanged,fixed_term_12,fixed_term_12,18000,none,none,observed_relational_components,observed_relational_components,,450,27,177,2026-01-21,2026-07-23,-4.547473508864641e-13,4.547473508864641e-13
unchanged,fixed_term_12,fixed_term_12,2000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,2513,149,182,2026-01-21,2026-07-22,-3.3333333391283304e-05,3.3333333362861595e-05
unchanged,fixed_term_12,fixed_term_12,2000,none,none,canonical_outcome,canonical_outcome,,9467,541,242,2026-01-21,2026-09-20,-3.333333347654843e-05,3.3333333362861595e-05
unchanged,fixed_term_12,fixed_term_12,2000,none,none,observed_relational_components,observed_relational_components,,452,29,177,2026-01-21,2026-07-23,-8.526512829121202e-14,5.684341886080802e-14
unchanged,fixed_term_12,fixed_term_12,5000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,2513,149,182,2026-01-21,2026-07-22,-5.000000010113581e-05,3.333333347654843e-05
unchanged,fixed_term_12,fixed_term_12,5000,none,none,canonical_outcome,canonical_outcome,,9467,541,242,2026-01-21,2026-09-20,-5.000000010113581e-05,3.333333347654843e-05
unchanged,fixed_term_12,fixed_term_12,5000,none,none,observed_relational_components,observed_relational_components,,452,29,177,2026-01-21,2026-07-23,-1.7053025658242404e-13,2.2737367544323206e-13
unchanged,fixed_term_13_23,fixed_term_13_23,18000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,315,57,177,2026-01-21,2026-07-22,-4.547473508864641e-13,6.821210263296962e-13
unchanged,fixed_term_13_23,fixed_term_13_23,18000,none,none,canonical_outcome,canonical_outcome,,415,53,197,2026-01-24,2026-09-20,-4.547473508864641e-13,4.547473508864641e-13
unchanged,fixed_term_13_23,fixed_term_13_23,18000,none,none,observed_relational_components,observed_relational_components,,76,13,56,2026-02-11,2026-07-22,-2.2737367544323206e-13,0.0
unchanged,fixed_term_13_23,fixed_term_13_23,2000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,315,57,177,2026-01-21,2026-07-22,-8.526512829121202e-14,8.526512829121202e-14
unchanged,fixed_term_13_23,fixed_term_13_23,2000,none,none,canonical_outcome,canonical_outcome,,415,53,197,2026-01-24,2026-09-20,-8.526512829121202e-14,1.1368683772161603e-13
unchanged,fixed_term_13_23,fixed_term_13_23,2000,none,none,observed_relational_components,observed_relational_components,,76,13,56,2026-02-11,2026-07-22,-1.1368683772161603e-13,2.842170943040401e-14
unchanged,fixed_term_13_23,fixed_term_13_23,5000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,315,57,177,2026-01-21,2026-07-22,-1.7053025658242404e-13,2.2737367544323206e-13
unchanged,fixed_term_13_23,fixed_term_13_23,5000,none,none,canonical_outcome,canonical_outcome,,415,53,197,2026-01-24,2026-09-20,-2.2737367544323206e-13,2.2737367544323206e-13
unchanged,fixed_term_13_23,fixed_term_13_23,5000,none,none,observed_relational_components,observed_relational_components,,76,13,56,2026-02-11,2026-07-22,-1.1368683772161603e-13,1.7053025658242404e-13
unchanged,fixed_term_24,fixed_term_24,18000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,1889,105,186,2026-01-21,2026-09-15,-9.094947017729282e-13,6.821210263296962e-13
unchanged,fixed_term_24,fixed_term_24,18000,none,none,canonical_outcome,canonical_outcome,,9847,615,242,2026-01-21,2026-09-20,-9.094947017729282e-13,9.094947017729282e-13
unchanged,fixed_term_24,fixed_term_24,18000,none,none,observed_relational_components,observed_relational_components,,484,40,171,2026-01-21,2026-07-23,-4.547473508864641e-13,4.547473508864641e-13
unchanged,fixed_term_24,fixed_term_24,2000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,1965,106,186,2026-01-21,2026-09-15,-3.3333333391283304e-05,3.3333333362861595e-05
unchanged,fixed_term_24,fixed_term_24,2000,none,none,canonical_outcome,canonical_outcome,,10042,621,242,2026-01-21,2026-09-20,-3.333333347654843e-05,3.3333333391283304e-05
unchanged,fixed_term_24,fixed_term_24,2000,none,none,observed_relational_components,observed_relational_components,,486,42,171,2026-01-21,2026-07-23,-1.1368683772161603e-13,5.684341886080802e-14
unchanged,fixed_term_24,fixed_term_24,5000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,1965,106,186,2026-01-21,2026-09-15,-5.000000015797923e-05,3.333333347654843e-05
unchanged,fixed_term_24,fixed_term_24,5000,none,none,canonical_outcome,canonical_outcome,,10042,621,242,2026-01-21,2026-09-20,-5.000000010113581e-05,3.333333359023527e-05
unchanged,fixed_term_24,fixed_term_24,5000,none,none,observed_relational_components,observed_relational_components,,486,42,171,2026-01-21,2026-07-23,-2.2737367544323206e-13,1.7053025658242404e-13
unchanged,fixed_term_6,fixed_term_6,18000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,1109,65,182,2026-01-21,2026-07-22,-9.094947017729282e-13,6.821210263296962e-13
unchanged,fixed_term_6,fixed_term_6,18000,hybrid_base_only,hybrid_base_only,canonical_outcome,canonical_outcome,,80,4,80,2026-05-05,2026-07-24,-4.838709719479084e-05,4.838709674004349e-05
unchanged,fixed_term_6,fixed_term_6,18000,none,none,observed_relational_components,observed_relational_components,,284,22,135,2026-01-21,2026-07-22,-4.547473508864641e-13,9.094947017729282e-13
unchanged,fixed_term_6,fixed_term_6,18000,term_price_annualized,term_price_annualized,canonical_outcome,canonical_outcome,,687,76,59,2026-07-24,2026-09-20,-4.97695855301572e-05,4.97695855301572e-05
unchanged,fixed_term_6,fixed_term_6,2000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,1109,65,182,2026-01-21,2026-07-22,-1.1368683772161603e-13,3.3333333362861595e-05
unchanged,fixed_term_6,fixed_term_6,2000,hybrid_base_only,hybrid_base_only,canonical_outcome,canonical_outcome,,80,4,80,2026-05-05,2026-07-24,-4.695340507510082e-05,4.946236555269934e-05
unchanged,fixed_term_6,fixed_term_6,2000,none,none,observed_relational_components,observed_relational_components,,284,22,135,2026-01-21,2026-07-22,-1.1368683772161603e-13,8.526512829121202e-14
unchanged,fixed_term_6,fixed_term_6,2000,term_price_annualized,term_price_annualized,canonical_outcome,canonical_outcome,,687,76,59,2026-07-24,2026-09-20,-4.992319509256049e-05,4.976958524594011e-05
unchanged,fixed_term_6,fixed_term_6,5000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,1109,65,182,2026-01-21,2026-07-22,-5.000000010113581e-05,2.2737367544323206e-13
unchanged,fixed_term_6,fixed_term_6,5000,hybrid_base_only,hybrid_base_only,canonical_outcome,canonical_outcome,,80,4,80,2026-05-05,2026-07-24,-4.838709679688691e-05,4.695340498983569e-05
unchanged,fixed_term_6,fixed_term_6,5000,none,none,observed_relational_components,observed_relational_components,,284,22,135,2026-01-21,2026-07-22,-1.1368683772161603e-13,2.2737367544323206e-13
unchanged,fixed_term_6,fixed_term_6,5000,term_price_annualized,term_price_annualized,canonical_outcome,canonical_outcome,,687,76,59,2026-07-24,2026-09-20,-4.976958518909669e-05,4.9820788603938126e-05
unchanged,fixed_term_below6,fixed_term_below6,18000,none,none,observed_relational_components,observed_relational_components,,23,2,21,2026-05-20,2026-06-09,-4.547473508864641e-13,-2.2737367544323206e-13
unchanged,fixed_term_below6,fixed_term_below6,2000,none,none,observed_relational_components,observed_relational_components,,23,2,21,2026-05-20,2026-06-09,-2.842170943040401e-14,-2.842170943040401e-14
unchanged,fixed_term_below6,fixed_term_below6,5000,none,none,observed_relational_components,observed_relational_components,,23,2,21,2026-05-20,2026-06-09,-5.684341886080802e-14,1.1368683772161603e-13
unchanged,fixed_term_other,fixed_term_other,18000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,155,3,155,2026-01-21,2026-07-20,-4.547473508864641e-13,4.547473508864641e-13
unchanged,fixed_term_other,fixed_term_other,18000,none,none,canonical_outcome,canonical_outcome,,28,2,28,2026-06-05,2026-07-24,-4.547473508864641e-13,4.547473508864641e-13
unchanged,fixed_term_other,fixed_term_other,2000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,155,3,155,2026-01-21,2026-07-20,-5.684341886080802e-14,5.684341886080802e-14
unchanged,fixed_term_other,fixed_term_other,2000,none,none,canonical_outcome,canonical_outcome,,28,2,28,2026-06-05,2026-07-24,-5.684341886080802e-14,2.842170943040401e-14
unchanged,fixed_term_other,fixed_term_other,5000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,155,3,155,2026-01-21,2026-07-20,-1.1368683772161603e-13,1.7053025658242404e-13
unchanged,fixed_term_other,fixed_term_other,5000,none,none,canonical_outcome,canonical_outcome,,28,2,28,2026-06-05,2026-07-24,-5.684341886080802e-14,1.1368683772161603e-13
unchanged,fixed_term_over24,fixed_term_over24,18000,none,none,canonical_outcome,canonical_outcome,,184,16,184,2026-01-21,2026-09-20,-4.547473508864641e-13,4.547473508864641e-13
unchanged,fixed_term_over24,fixed_term_over24,18000,none,none,observed_relational_components,observed_relational_components,,104,7,104,2026-01-28,2026-07-22,-2.2737367544323206e-13,2.2737367544323206e-13
unchanged,fixed_term_over24,fixed_term_over24,2000,none,none,canonical_outcome,canonical_outcome,,184,16,184,2026-01-21,2026-09-20,-8.526512829121202e-14,8.526512829121202e-14
unchanged,fixed_term_over24,fixed_term_over24,2000,none,none,observed_relational_components,observed_relational_components,,104,7,104,2026-01-28,2026-07-22,-8.526512829121202e-14,2.842170943040401e-14
unchanged,fixed_term_over24,fixed_term_over24,5000,none,none,canonical_outcome,canonical_outcome,,184,16,184,2026-01-21,2026-09-20,-1.1368683772161603e-13,2.2737367544323206e-13
unchanged,fixed_term_over24,fixed_term_over24,5000,none,none,observed_relational_components,observed_relational_components,,104,7,104,2026-01-28,2026-07-22,-1.7053025658242404e-13,1.1368683772161603e-13
unchanged,hybrid,hybrid,18000,hybrid_base_only,hybrid_base_only,canonical_outcome,canonical_outcome,,9518,745,242,2026-01-21,2026-09-20,-4.9308755706078955e-05,4.976958507540985e-05
unchanged,hybrid,hybrid,18000,none,none,canonical_outcome,canonical_outcome,,1,1,1,2026-07-23,2026-07-23,0.0,0.0
unchanged,hybrid,hybrid,18000,none,none,observed_relational_components,observed_relational_components,,743,76,183,2026-01-21,2026-07-23,-4.547473508864641e-13,4.547473508864641e-13
unchanged,hybrid,hybrid,18000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,119,6,73,2026-05-01,2026-08-01,-5.000000010113581e-05,4.9193548193215975e-05
unchanged,hybrid,hybrid,18000,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,,455,9,138,2026-01-21,2026-06-30,-4.981008464710612e-05,4.9401593514630804e-05
unchanged,hybrid,hybrid,2000,forward_curve_spot,forward_curve_spot,canonical_outcome,canonical_outcome,,1,1,1,2026-07-28,2026-07-28,3.1719653463824216e-05,3.1719653463824216e-05
unchanged,hybrid,hybrid,2000,hybrid_base_only,hybrid_base_only,canonical_outcome,canonical_outcome,,10459,755,242,2026-01-21,2026-09-20,-4.946236560954276e-05,4.982078854709471e-05
unchanged,hybrid,hybrid,2000,none,none,canonical_outcome,canonical_outcome,,1,1,1,2026-07-23,2026-07-23,0.0,0.0
unchanged,hybrid,hybrid,2000,none,none,observed_relational_components,observed_relational_components,,743,76,183,2026-01-21,2026-07-23,-8.526512829121202e-14,5.684341886080802e-14
unchanged,hybrid,hybrid,2000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,119,6,73,2026-05-01,2026-08-01,-4.3548387054670457e-05,4.731182798423106e-05
unchanged,hybrid,hybrid,2000,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,,455,9,138,2026-01-21,2026-06-30,-4.986893847558349e-05,4.950501369194171e-05
unchanged,hybrid,hybrid,5000,hybrid_base_only,hybrid_base_only,canonical_outcome,canonical_outcome,,9518,745,242,2026-01-21,2026-09-20,-4.982078849025129e-05,4.9820788603938126e-05
unchanged,hybrid,hybrid,5000,none,none,canonical_outcome,canonical_outcome,,1,1,1,2026-07-23,2026-07-23,1.1368683772161603e-13,1.1368683772161603e-13
unchanged,hybrid,hybrid,5000,none,none,observed_relational_components,observed_relational_components,,743,76,183,2026-01-21,2026-07-23,-1.1368683772161603e-13,1.7053025658242404e-13
unchanged,hybrid,hybrid,5000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,119,6,73,2026-05-01,2026-08-01,-4.9999999873762135e-05,4.8611111083118885e-05
unchanged,hybrid,hybrid,5000,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,,455,9,138,2026-01-21,2026-06-30,-4.981490110367304e-05,4.99554657835688e-05
unchanged,market_reset,market_reset,18000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,506,34,50,2026-08-02,2026-09-20,-5.000000055588316e-05,4.919354842058965e-05
unchanged,market_reset,market_reset,2000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,492,32,50,2026-08-02,2026-09-20,-5.000000010113581e-05,4.986559139297242e-05
unchanged,market_reset,market_reset,5000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,506,34,50,2026-08-02,2026-09-20,-5.000000010113581e-05,4.892473123163654e-05
unchanged,open_ended,open_ended,18000,forward_curve_spot,forward_curve_spot,canonical_outcome,canonical_outcome,,84,1,84,2026-05-01,2026-07-23,-4.853917630498472e-05,4.8935889253698406e-05
unchanged,open_ended,open_ended,18000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,3,1,3,2026-03-17,2026-03-19,-2.2737367544323206e-13,0.0
unchanged,open_ended,open_ended,18000,none,none,canonical_outcome,canonical_outcome,,1174,12,242,2026-01-21,2026-09-20,-4.51612904726062e-05,4.838709674004349e-05
unchanged,open_ended,open_ended,18000,none,none,observed_relational_components,observed_relational_components,,413,13,171,2026-01-21,2026-07-23,-4.547473508864641e-13,4.547473508864641e-13
unchanged,open_ended,open_ended,18000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,935,32,93,2026-05-01,2026-08-01,-5.000000055588316e-05,4.919354842058965e-05
unchanged,open_ended,open_ended,18000,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,,1639,45,138,2026-01-21,2026-06-30,-4.995991093892371e-05,4.970699660589162e-05
unchanged,open_ended,open_ended,18000,rolling_365_spot,rolling_365_spot,canonical_outcome,canonical_outcome,,57,1,57,2026-03-05,2026-04-30,-4.913111706628115e-05,4.642060298465367e-05
unchanged,open_ended,open_ended,18000,supplier_adjusted_forward_curve_shift,supplier_adjusted_forward_curve_shift,canonical_outcome,canonical_outcome,,77,9,9,2026-09-12,2026-09-20,-4.5000000682193786e-05,4.5000000227446435e-05
unchanged,open_ended,open_ended,2000,forward_curve_spot,forward_curve_spot,canonical_outcome,canonical_outcome,,84,1,84,2026-05-01,2026-07-23,-4.8935411712136556e-05,4.902595051703429e-05
unchanged,open_ended,open_ended,2000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,3,1,3,2026-03-17,2026-03-19,-2.842170943040401e-14,2.842170943040401e-14
unchanged,open_ended,open_ended,2000,none,none,canonical_outcome,canonical_outcome,,1505,18,242,2026-01-21,2026-09-20,-3.5483870931329875e-05,4.838709679688691e-05
unchanged,open_ended,open_ended,2000,none,none,observed_relational_components,observed_relational_components,,626,16,171,2026-01-21,2026-07-23,-3.333333324917476e-05,5.684341886080802e-14
unchanged,open_ended,open_ended,2000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,873,30,93,2026-05-01,2026-08-01,-4.7777777865576354e-05,4.731182795580935e-05
unchanged,open_ended,open_ended,2000,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,,1363,41,138,2026-01-21,2026-06-30,-4.993161226707343e-05,4.994172672923014e-05
unchanged,open_ended,open_ended,2000,rolling_365_spot,rolling_365_spot,canonical_outcome,canonical_outcome,,57,1,57,2026-03-05,2026-04-30,-4.9346234646918674e-05,4.960228915251719e-05
unchanged,open_ended,open_ended,2000,supplier_adjusted_forward_curve_shift,supplier_adjusted_forward_curve_shift,canonical_outcome,canonical_outcome,,82,10,9,2026-09-12,2026-09-20,-4.72222221787888e-05,4.61111111462742e-05
unchanged,open_ended,open_ended,5000,forward_curve_spot,forward_curve_spot,canonical_outcome,canonical_outcome,,84,1,84,2026-05-01,2026-07-23,-4.9122953441838035e-05,4.9841132067740546e-05
unchanged,open_ended,open_ended,5000,hold_last_known_price,hold_last_known_price,canonical_outcome,canonical_outcome,,3,1,3,2026-03-17,2026-03-19,-5.684341886080802e-14,0.0
unchanged,open_ended,open_ended,5000,none,none,canonical_outcome,canonical_outcome,,1174,12,242,2026-01-21,2026-09-20,-4.838709662635665e-05,1.2903225865557033e-05
unchanged,open_ended,open_ended,5000,none,none,observed_relational_components,observed_relational_components,,413,13,171,2026-01-21,2026-07-23,-3.333333313548792e-05,1.1368683772161603e-13
unchanged,open_ended,open_ended,5000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,935,32,93,2026-05-01,2026-08-01,-5.000000021482265e-05,4.892473123163654e-05
unchanged,open_ended,open_ended,5000,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,,1639,45,138,2026-01-21,2026-06-30,-4.986560418274166e-05,4.988849900655623e-05
unchanged,open_ended,open_ended,5000,rolling_365_spot,rolling_365_spot,canonical_outcome,canonical_outcome,,57,1,57,2026-03-05,2026-04-30,-4.6962474698375445e-05,4.79126897516835e-05
unchanged,open_ended,open_ended,5000,supplier_adjusted_forward_curve_shift,supplier_adjusted_forward_curve_shift,canonical_outcome,canonical_outcome,,77,9,9,2026-09-12,2026-09-20,-4.652777784031059e-05,4.374999991796358e-05
unchanged,quarterly,quarterly,18000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,1156,25,75,2026-07-01,2026-09-20,-5.000000101063051e-05,4.879032258031657e-05
unchanged,quarterly,quarterly,18000,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,,1833,40,138,2026-01-21,2026-06-30,-4.997320593247423e-05,4.997638893655676e-05
unchanged,quarterly,quarterly,2000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,1070,21,75,2026-07-01,2026-09-20,-5.000000010113581e-05,4.9583333350256e-05
