path,before_sha256,resume_sha256,after_sha256,unchanged,excluded_current_entrypoint
laravel/app/Livewire/ContractDetail.php,2eed8dc9bae7e53df6a2f9c80d2750fc4c3d60d60b8641678314433863562fac,2eed8dc9bae7e53df6a2f9c80d2750fc4c3d60d60b8641678314433863562fac,2eed8dc9bae7e53df6a2f9c80d2750fc4c3d60d60b8641678314433863562fac,True,False
laravel/app/Livewire/ContractPriceStatistics.php,f04dc1242770d1f0f008e0d522a9f59e6dc470f7b80cb165892d683ebe9504f5,f04dc1242770d1f0f008e0d522a9f59e6dc470f7b80cb165892d683ebe9504f5,f04dc1242770d1f0f008e0d522a9f59e6dc470f7b80cb165892d683ebe9504f5,True,False
laravel/app/Livewire/ContractTypeComparison.php,2ff819a6b6582d94d60241d63be80b3b5355337f8b1c0a6f7a2b742773318f16,2ff819a6b6582d94d60241d63be80b3b5355337f8b1c0a6f7a2b742773318f16,2ff819a6b6582d94d60241d63be80b3b5355337f8b1c0a6f7a2b742773318f16,True,False
laravel/app/Livewire/ContractsList.php,3d24eafc912a020013c80068a944d5839b83527eb61490ccec11e38d60726812,3d24eafc912a020013c80068a944d5839b83527eb61490ccec11e38d60726812,3d24eafc912a020013c80068a944d5839b83527eb61490ccec11e38d60726812,True,False
laravel/app/Livewire/FixedContractPriceForecast.php,e64310d102d5c81df191656216481375b2e9440885d810f19120b28fd63256a8,e64310d102d5c81df191656216481375b2e9440885d810f19120b28fd63256a8,e64310d102d5c81df191656216481375b2e9440885d810f19120b28fd63256a8,True,False
laravel/app/Livewire/HeaderSpotPrice.php,7d3fd9884e268fe78b5af2242ad26694ef2927d0aa6317b8ec61dcb28d9b7266,7d3fd9884e268fe78b5af2242ad26694ef2927d0aa6317b8ec61dcb28d9b7266,7d3fd9884e268fe78b5af2242ad26694ef2927d0aa6317b8ec61dcb28d9b7266,True,False
laravel/app/Livewire/HeatPumpCalculator.php,0c718233305037a1989f6e544895d7f323fb50eb923fbcaee299fefa687234e3,0c718233305037a1989f6e544895d7f323fb50eb923fbcaee299fefa687234e3,0c718233305037a1989f6e544895d7f323fb50eb923fbcaee299fefa687234e3,True,False
laravel/app/Livewire/HomePage.php,14dd6521d7d84c5944a1def787355401c84e357bf0be1c7967c654eabc465f79,14dd6521d7d84c5944a1def787355401c84e357bf0be1c7967c654eabc465f79,14dd6521d7d84c5944a1def787355401c84e357bf0be1c7967c654eabc465f79,True,False
laravel/app/Livewire/LocalContractsSection.php,a338e13d4833153fa01f4698c2ba8e56a35d971de0b9b912cd86474363e51f9e,a338e13d4833153fa01f4698c2ba8e56a35d971de0b9b912cd86474363e51f9e,a338e13d4833153fa01f4698c2ba8e56a35d971de0b9b912cd86474363e51f9e,True,False
laravel/app/Livewire/LocationsList.php,6e69eb045bcaf3ebdb9b797d28c216437ed57742316ac60e961fdaab2988b79a,6e69eb045bcaf3ebdb9b797d28c216437ed57742316ac60e961fdaab2988b79a,6e69eb045bcaf3ebdb9b797d28c216437ed57742316ac60e961fdaab2988b79a,True,False
laravel/app/Livewire/PrivacyPolicy.php,b4cb7da04c22051bec469ee44f61ca0abf0af06771bc26843e8ae2f480c0eca5,b4cb7da04c22051bec469ee44f61ca0abf0af06771bc26843e8ae2f480c0eca5,b4cb7da04c22051bec469ee44f61ca0abf0af06771bc26843e8ae2f480c0eca5,True,False
laravel/app/Livewire/SahkosopimusIndex.php,849e9a2833d8ab1fb4dc7ab8683b0ee2baf4b8aa1670495f1361445320d23419,849e9a2833d8ab1fb4dc7ab8683b0ee2baf4b8aa1670495f1361445320d23419,849e9a2833d8ab1fb4dc7ab8683b0ee2baf4b8aa1670495f1361445320d23419,True,False
laravel/app/Livewire/SeoContractsList.php,be6a03f3aa255e7722ef07ed635615285b58eebd043e862bf276fa124e460380,be6a03f3aa255e7722ef07ed635615285b58eebd043e862bf276fa124e460380,be6a03f3aa255e7722ef07ed635615285b58eebd043e862bf276fa124e460380,True,False
laravel/app/Livewire/SolarCalculator.php,f81d1c582633898498e7b6427dcb8c750ae58f7f55f9ec2c5a0778a2378e4bea,f81d1c582633898498e7b6427dcb8c750ae58f7f55f9ec2c5a0778a2378e4bea,f81d1c582633898498e7b6427dcb8c750ae58f7f55f9ec2c5a0778a2378e4bea,True,False
laravel/app/Livewire/SpotPrice.php,2562155c07022522d53a3fa4ca24baff08e8c432aa339c51f8a6ab93c09d7873,2562155c07022522d53a3fa4ca24baff08e8c432aa339c51f8a6ab93c09d7873,2562155c07022522d53a3fa4ca24baff08e8c432aa339c51f8a6ab93c09d7873,True,False
laravel/app/Livewire/TermsOfService.php,abb31cac24c1d7e99214c1245ee44b5246f3769c70c24dc282d7ffe82023a71c,abb31cac24c1d7e99214c1245ee44b5246f3769c70c24dc282d7ffe82023a71c,abb31cac24c1d7e99214c1245ee44b5246f3769c70c24dc282d7ffe82023a71c,True,False
laravel/app/Models/ActiveContract.php,903bb88770555ff5fc3295edc7471c1c19bc38d992a4a7e7759b4167008eb554,903bb88770555ff5fc3295edc7471c1c19bc38d992a4a7e7759b4167008eb554,903bb88770555ff5fc3295edc7471c1c19bc38d992a4a7e7759b4167008eb554,True,False
laravel/app/Models/Company.php,1af33c381f3f0af636060ee2e168e3ae6c8df3077c2d4a13a4aa65c01af9350e,1af33c381f3f0af636060ee2e168e3ae6c8df3077c2d4a13a4aa65c01af9350e,1af33c381f3f0af636060ee2e168e3ae6c8df3077c2d4a13a4aa65c01af9350e,True,False
laravel/app/Models/ContractHistoricalInterpretation.php,76d32bd53daee96124c48b88e564e648e88950ceff25231c304f164cf96ca201,76d32bd53daee96124c48b88e564e648e88950ceff25231c304f164cf96ca201,76d32bd53daee96124c48b88e564e648e88950ceff25231c304f164cf96ca201,True,False
laravel/app/Models/ContractHistoricalInterpretationEpisode.php,11be400cecf7945a0fb2e47d4ebd5d37b738db2f1e1dce949e865dd1ade5b0af,11be400cecf7945a0fb2e47d4ebd5d37b738db2f1e1dce949e865dd1ade5b0af,11be400cecf7945a0fb2e47d4ebd5d37b738db2f1e1dce949e865dd1ade5b0af,True,False
laravel/app/Models/ContractInterpretation.php,10dac9f4ba1d8bb81e4f4648c58240edfbd73b8a67912769d7ad4f2adb6d1b27,10dac9f4ba1d8bb81e4f4648c58240edfbd73b8a67912769d7ad4f2adb6d1b27,10dac9f4ba1d8bb81e4f4648c58240edfbd73b8a67912769d7ad4f2adb6d1b27,True,False
laravel/app/Models/ContractOrderClick.php,307b040cd30fcfd04cfd03062e8219ffb78fd6168c5147cba92b5b1d6c71c2d0,307b040cd30fcfd04cfd03062e8219ffb78fd6168c5147cba92b5b1d6c71c2d0,307b040cd30fcfd04cfd03062e8219ffb78fd6168c5147cba92b5b1d6c71c2d0,True,False
laravel/app/Models/ContractPercentile.php,4f2af19f5e8aabda1def990a236be731c91a313db6ee24743731bb579f425715,4f2af19f5e8aabda1def990a236be731c91a313db6ee24743731bb579f425715,4f2af19f5e8aabda1def990a236be731c91a313db6ee24743731bb579f425715,True,False
laravel/app/Models/ContractPriceAnnualCost.php,b473b097aafc89ada76d2dc32533190de574377a703cb10b4dce1223fcb9fc55,b473b097aafc89ada76d2dc32533190de574377a703cb10b4dce1223fcb9fc55,b473b097aafc89ada76d2dc32533190de574377a703cb10b4dce1223fcb9fc55,True,False
laravel/app/Models/ContractPriceDailyStatistic.php,d4894b5acccebe298acc44e7a3cf78b06d5586637c76ac76ac3e0ffa1fd5bd50,d4894b5acccebe298acc44e7a3cf78b06d5586637c76ac76ac3e0ffa1fd5bd50,d4894b5acccebe298acc44e7a3cf78b06d5586637c76ac76ac3e0ffa1fd5bd50,True,False
laravel/app/Models/ContractPriceSnapshot.php,28012791bb583556e4c2b7906e55112c4fb74b35421c9f4e2ac35230a08761da,28012791bb583556e4c2b7906e55112c4fb74b35421c9f4e2ac35230a08761da,28012791bb583556e4c2b7906e55112c4fb74b35421c9f4e2ac35230a08761da,True,False
laravel/app/Models/ContractSourceObservation.php,fa170614da726b88988c44be42ea615fd01e44da3f2ba7755369fa58ff95d90a,fa170614da726b88988c44be42ea615fd01e44da3f2ba7755369fa58ff95d90a,fa170614da726b88988c44be42ea615fd01e44da3f2ba7755369fa58ff95d90a,True,False
laravel/app/Models/ContractSourceSnapshot.php,05a2728834756df6c2082a13087173870a1d2f860f8d429fbea80202713e55c8,05a2728834756df6c2082a13087173870a1d2f860f8d429fbea80202713e55c8,05a2728834756df6c2082a13087173870a1d2f860f8d429fbea80202713e55c8,True,False
laravel/app/Models/DataFreshnessCheckpoint.php,de97b573399ca296c3606c4cf7a761dd69ed562df6c668c949a3c3959917debe,de97b573399ca296c3606c4cf7a761dd69ed562df6c668c949a3c3959917debe,de97b573399ca296c3606c4cf7a761dd69ed562df6c668c949a3c3959917debe,True,False
laravel/app/Models/Dso.php,16043e943c490d489a28729abe404ad0d6cb8c407e40f1aa34d5a07da9bb49fa,16043e943c490d489a28729abe404ad0d6cb8c407e40f1aa34d5a07da9bb49fa,16043e943c490d489a28729abe404ad0d6cb8c407e40f1aa34d5a07da9bb49fa,True,False
laravel/app/Models/ElectricityContract.php,ffc0c2f611de0d727503341ed606df588b0fc20c8396b9bd7904fe06f2ca6dc0,ffc0c2f611de0d727503341ed606df588b0fc20c8396b9bd7904fe06f2ca6dc0,ffc0c2f611de0d727503341ed606df588b0fc20c8396b9bd7904fe06f2ca6dc0,True,False
laravel/app/Models/ElectricityFuturesEodPrice.php,b3a8a91bedea3a911d9141f590f7fc09a5e77285d7cb811d7408202ac1664b84,b3a8a91bedea3a911d9141f590f7fc09a5e77285d7cb811d7408202ac1664b84,b3a8a91bedea3a911d9141f590f7fc09a5e77285d7cb811d7408202ac1664b84,True,False
laravel/app/Models/ElectricitySource.php,b8376085e5936d7f931f5fec92632d3866690cfe0081a0b6427f93c0e42f4923,b8376085e5936d7f931f5fec92632d3866690cfe0081a0b6427f93c0e42f4923,b8376085e5936d7f931f5fec92632d3866690cfe0081a0b6427f93c0e42f4923,True,False
laravel/app/Models/FixedContractPriceForecast.php,f0ee43e495ecb18f94a5de21104378aaa6788c38f83fec312c64951cf98b3df3,f0ee43e495ecb18f94a5de21104378aaa6788c38f83fec312c64951cf98b3df3,f0ee43e495ecb18f94a5de21104378aaa6788c38f83fec312c64951cf98b3df3,True,False
laravel/app/Models/Municipality.php,25c1b5243724b2e1fcf3ac69e172d2f466038c6fd20d9238f6f484b2ab18131a,25c1b5243724b2e1fcf3ac69e172d2f466038c6fd20d9238f6f484b2ab18131a,25c1b5243724b2e1fcf3ac69e172d2f466038c6fd20d9238f6f484b2ab18131a,True,False
laravel/app/Models/Postcode.php,41678edc5b0606a9a373e566478bbfa825f6b8f2d987758209ca88ad34b7cd66,41678edc5b0606a9a373e566478bbfa825f6b8f2d987758209ca88ad34b7cd66,41678edc5b0606a9a373e566478bbfa825f6b8f2d987758209ca88ad34b7cd66,True,False
laravel/app/Models/PriceComponent.php,7af7f20b001b631bf07d45c95715f46c48709d9f1cb4b327653f25411ee78ce6,7af7f20b001b631bf07d45c95715f46c48709d9f1cb4b327653f25411ee78ce6,7af7f20b001b631bf07d45c95715f46c48709d9f1cb4b327653f25411ee78ce6,True,False
laravel/app/Models/RetailPremiumObservation.php,8dee0e42bec75b74f339830c3481faf99d02985975ae5cf5d7432f084c8db701,8dee0e42bec75b74f339830c3481faf99d02985975ae5cf5d7432f084c8db701,8dee0e42bec75b74f339830c3481faf99d02985975ae5cf5d7432f084c8db701,True,False
laravel/app/Models/SpotFutures.php,43cece4d0c356a995d37b12ce76a2d4dd6fba3949f895efb114fc1f98418e473,43cece4d0c356a995d37b12ce76a2d4dd6fba3949f895efb114fc1f98418e473,43cece4d0c356a995d37b12ce76a2d4dd6fba3949f895efb114fc1f98418e473,True,False
laravel/app/Models/SpotPriceAverage.php,db240ca586b04edf047c10068e76b392a6bf8cf3b4c172ab84f2299686c7c812,db240ca586b04edf047c10068e76b392a6bf8cf3b4c172ab84f2299686c7c812,db240ca586b04edf047c10068e76b392a6bf8cf3b4c172ab84f2299686c7c812,True,False
laravel/app/Models/SpotPriceForecast.php,520a05c2d1cd48898af29e4d5e9ed5e007f7bd48358757e1ddf153baffd30d03,520a05c2d1cd48898af29e4d5e9ed5e007f7bd48358757e1ddf153baffd30d03,520a05c2d1cd48898af29e4d5e9ed5e007f7bd48358757e1ddf153baffd30d03,True,False
laravel/app/Models/SpotPriceHour.php,6861f41abd6c7ad35ab19a36a15fc37a61f1d8416f156decdeab8c7d2f74fa53,6861f41abd6c7ad35ab19a36a15fc37a61f1d8416f156decdeab8c7d2f74fa53,6861f41abd6c7ad35ab19a36a15fc37a61f1d8416f156decdeab8c7d2f74fa53,True,False
laravel/app/Models/SpotPriceQuarter.php,b817bc8ac2dd193c61730efb71c1717c324d9d27bd0be357a25032a52447ca18,b817bc8ac2dd193c61730efb71c1717c324d9d27bd0be357a25032a52447ca18,b817bc8ac2dd193c61730efb71c1717c324d9d27bd0be357a25032a52447ca18,True,False
laravel/app/Models/SpotSocialPublication.php,5cd23c8b197be26b839a2e2f575841f1ef5c219a3eaa9af3a5269c5ffcc60ebb,5cd23c8b197be26b839a2e2f575841f1ef5c219a3eaa9af3a5269c5ffcc60ebb,5cd23c8b197be26b839a2e2f575841f1ef5c219a3eaa9af3a5269c5ffcc60ebb,True,False
laravel/app/Models/User.php,673dac0f6caa7fd6e6d9f7b602f38c3b052e150793b452847a0302b1a2c051dd,673dac0f6caa7fd6e6d9f7b602f38c3b052e150793b452847a0302b1a2c051dd,673dac0f6caa7fd6e6d9f7b602f38c3b052e150793b452847a0302b1a2c051dd,True,False
laravel/app/Providers/AppServiceProvider.php,be98a522d407f4b3d0199963d07e3e078ddc322fc5497093c7f34e8429830165,be98a522d407f4b3d0199963d07e3e078ddc322fc5497093c7f34e8429830165,be98a522d407f4b3d0199963d07e3e078ddc322fc5497093c7f34e8429830165,True,False
laravel/app/Providers/Filament/AdminPanelProvider.php,d7906259825f5695fca48f6f2d7cc7a0e47027a5b4f91cd41810df5686b6fa45,d7906259825f5695fca48f6f2d7cc7a0e47027a5b4f91cd41810df5686b6fa45,d7906259825f5695fca48f6f2d7cc7a0e47027a5b4f91cd41810df5686b6fa45,True,False
laravel/app/Services/Analytics/AnalyticsEventDispatcher.php,11a9445a7cad22ebbbd2181c3bc3cd9e01b43a0402756277e9368e70f4c7c1a9,11a9445a7cad22ebbbd2181c3bc3cd9e01b43a0402756277e9368e70f4c7c1a9,11a9445a7cad22ebbbd2181c3bc3cd9e01b43a0402756277e9368e70f4c7c1a9,True,False
laravel/app/Services/Analytics/AnalyticsEventName.php,c9176d5ee75b1664729b644a2c81b905417e2010c83052086a2ed01318aa4f8c,c9176d5ee75b1664729b644a2c81b905417e2010c83052086a2ed01318aa4f8c,c9176d5ee75b1664729b644a2c81b905417e2010c83052086a2ed01318aa4f8c,True,False
laravel/app/Services/Analytics/ContractOrderClickContextSigner.php,7d1469f2e5b7fc98f406d3f8602b79921ebfda58da8b32fb230f71999e3f5ef2,7d1469f2e5b7fc98f406d3f8602b79921ebfda58da8b32fb230f71999e3f5ef2,7d1469f2e5b7fc98f406d3f8602b79921ebfda58da8b32fb230f71999e3f5ef2,True,False
laravel/app/Services/Analytics/ContractOrderClickHandler.php,a153ff7c43673aa9a2da70580cf358b4db954a080edd51e7d4c33362529cf6fd,a153ff7c43673aa9a2da70580cf358b4db954a080edd51e7d4c33362529cf6fd,a153ff7c43673aa9a2da70580cf358b4db954a080edd51e7d4c33362529cf6fd,True,False
laravel/app/Services/Analytics/ContractOrderClickPlacement.php,3fd5ee26aae72bab570c931acbbaa973681d61e9819ae39ce1033ea887ce1586,3fd5ee26aae72bab570c931acbbaa973681d61e9819ae39ce1033ea887ce1586,3fd5ee26aae72bab570c931acbbaa973681d61e9819ae39ce1033ea887ce1586,True,False
laravel/app/Services/Analytics/InvalidSignedContext.php,cbe1398fabfdb1f524dc4c46dcfa97eeb9d88ac6abc7c3b61d53875838ad4e23,cbe1398fabfdb1f524dc4c46dcfa97eeb9d88ac6abc7c3b61d53875838ad4e23,cbe1398fabfdb1f524dc4c46dcfa97eeb9d88ac6abc7c3b61d53875838ad4e23,True,False
laravel/app/Services/Analytics/VerifiedContractOrderClickContext.php,33eb6cd2b1e581e81c4b24795a758b55b48f0fa909adf3b59395ea4d8ac5b979,33eb6cd2b1e581e81c4b24795a758b55b48f0fa909adf3b59395ea4d8ac5b979,33eb6cd2b1e581e81c4b24795a758b55b48f0fa909adf3b59395ea4d8ac5b979,True,False
laravel/app/Services/AzureConsumerApiClient.php,c3ed28fcd89f1e942f3013eff8b62221bf1cf173c31ac224a458bb09eadb479b,c3ed28fcd89f1e942f3013eff8b62221bf1cf173c31ac224a458bb09eadb479b,c3ed28fcd89f1e942f3013eff8b62221bf1cf173c31ac224a458bb09eadb479b,True,False
laravel/app/Services/BillComparison/BillComparisonService.php,9b20dcf6e0ca3e19976a2a0e6866dbb2c5b594ca84506123d0c9ce84b3028e1d,9b20dcf6e0ca3e19976a2a0e6866dbb2c5b594ca84506123d0c9ce84b3028e1d,9b20dcf6e0ca3e19976a2a0e6866dbb2c5b594ca84506123d0c9ce84b3028e1d,True,False
laravel/app/Services/BillComparison/ConsumptionProfile.php,41244beb7f5ef451fe92a2e6eada33eb9d3477a549e98b6ac5d778a696a8472c,41244beb7f5ef451fe92a2e6eada33eb9d3477a549e98b6ac5d778a696a8472c,41244beb7f5ef451fe92a2e6eada33eb9d3477a549e98b6ac5d778a696a8472c,True,False
laravel/app/Services/CO2EmissionsCalculator.php,762be365d8c442d92156f9179c2cd32fa1698dd238536e165ce44e9c3d7a2eb7,762be365d8c442d92156f9179c2cd32fa1698dd238536e165ce44e9c3d7a2eb7,762be365d8c442d92156f9179c2cd32fa1698dd238536e165ce44e9c3d7a2eb7,True,False
laravel/app/Services/Caching/ContractPageCacheVersion.php,c2362b964540e959b88e590f6e499019dba3951767e795c152ea8d9696f63924,c2362b964540e959b88e590f6e499019dba3951767e795c152ea8d9696f63924,c2362b964540e959b88e590f6e499019dba3951767e795c152ea8d9696f63924,True,False
laravel/app/Services/Caching/ContractPriceCacheConflict.php,0f80fd9740c807a6dd00a50db10a80955fd7389941cab7cf6c37c32a787acc02,0f80fd9740c807a6dd00a50db10a80955fd7389941cab7cf6c37c32a787acc02,0f80fd9740c807a6dd00a50db10a80955fd7389941cab7cf6c37c32a787acc02,True,False
laravel/app/Services/Caching/ContractPriceCacheEvidence.php,50bdec3702ca777fbe94dd96612120a516911a3232dfca89843c7f6d7aea49a8,50bdec3702ca777fbe94dd96612120a516911a3232dfca89843c7f6d7aea49a8,50bdec3702ca777fbe94dd96612120a516911a3232dfca89843c7f6d7aea49a8,True,False
laravel/app/Services/Caching/ContractPriceCacheLifecycle.php,823f2368bad1edf7bc8559d601a2c26c953a661e9ab59cf01c6233b3166711c3,823f2368bad1edf7bc8559d601a2c26c953a661e9ab59cf01c6233b3166711c3,823f2368bad1edf7bc8559d601a2c26c953a661e9ab59cf01c6233b3166711c3,True,False
laravel/app/Services/Caching/ContractPriceCacheStorageException.php,3caf215d01fa738c2857ae2c386ba7bd51e3aeed45217ae0fbcb2bdf39bddea3,3caf215d01fa738c2857ae2c386ba7bd51e3aeed45217ae0fbcb2bdf39bddea3,3caf215d01fa738c2857ae2c386ba7bd51e3aeed45217ae0fbcb2bdf39bddea3,True,False
laravel/app/Services/Caching/ExpiredFileCacheCleanup.php,42b97a127ae170aac62c8624ad3418d4056dfc1a2175aaf432b5a3012cdbaed1,42b97a127ae170aac62c8624ad3418d4056dfc1a2175aaf432b5a3012cdbaed1,42b97a127ae170aac62c8624ad3418d4056dfc1a2175aaf432b5a3012cdbaed1,True,False
laravel/app/Services/CalculatedCostPayloadSchema.php,212e178cf5887fe25b49c7c80c459f2e549fef9ee8cedfa15bb1f92a70ee8c7b,212e178cf5887fe25b49c7c80c459f2e549fef9ee8cedfa15bb1f92a70ee8c7b,212e178cf5887fe25b49c7c80c459f2e549fef9ee8cedfa15bb1f92a70ee8c7b,True,False
laravel/app/Services/CanonicalPricing/CanonicalContractPriceCalculator.php,0b215c8a1b0baf99ce4ceb5b182dae5700c95d6fb5cad046c0445dbcf60b69ba,0b215c8a1b0baf99ce4ceb5b182dae5700c95d6fb5cad046c0445dbcf60b69ba,0b215c8a1b0baf99ce4ceb5b182dae5700c95d6fb5cad046c0445dbcf60b69ba,True,False
laravel/app/Services/CanonicalPricing/CanonicalContractPricingService.php,6350286c2d12c1b662fe2686ded8f952d9f8540ba6505853fe5e98804d08e2f5,6350286c2d12c1b662fe2686ded8f952d9f8540ba6505853fe5e98804d08e2f5,6350286c2d12c1b662fe2686ded8f952d9f8540ba6505853fe5e98804d08e2f5,True,False
laravel/app/Services/CanonicalPricing/CanonicalOfferFacts.php,0f659e05858d925914c47675fd7661073c342dfdf555222926d72a6192075c80,0f659e05858d925914c47675fd7661073c342dfdf555222926d72a6192075c80,0f659e05858d925914c47675fd7661073c342dfdf555222926d72a6192075c80,True,False
laravel/app/Services/CanonicalPricing/CanonicalPricingParser.php,3c019f80e9e645e2738f3dbabb7ab21e1787088a36964aebeef29cb4f9b687c5,3c019f80e9e645e2738f3dbabb7ab21e1787088a36964aebeef29cb4f9b687c5,3c019f80e9e645e2738f3dbabb7ab21e1787088a36964aebeef29cb4f9b687c5,True,False
laravel/app/Services/CanonicalPricing/ContractPricingIntegrityService.php,afc2e544671622e9bd0777453326fc0efb5b3dbcd43b6eb971c73e09b5cb9c90,afc2e544671622e9bd0777453326fc0efb5b3dbcd43b6eb971c73e09b5cb9c90,afc2e544671622e9bd0777453326fc0efb5b3dbcd43b6eb971c73e09b5cb9c90,True,False
laravel/app/Services/CanonicalPricing/CurrentSourcePromotionEvidence.php,affa4f89916f65bbbe46e739a1e66351e180def8a3bcb07229c08458bcb9e0e2,affa4f89916f65bbbe46e739a1e66351e180def8a3bcb07229c08458bcb9e0e2,affa4f89916f65bbbe46e739a1e66351e180def8a3bcb07229c08458bcb9e0e2,True,False
laravel/app/Services/CanonicalPricing/DTO/CanonicalComponent.php,23f790d5c1880811a7a8001512e2ee34e8975efa6c33deac99de7fb66b91bf09,23f790d5c1880811a7a8001512e2ee34e8975efa6c33deac99de7fb66b91bf09,23f790d5c1880811a7a8001512e2ee34e8975efa6c33deac99de7fb66b91bf09,True,False
laravel/app/Services/CanonicalPricing/DTO/CanonicalContractData.php,75708f199bb72d0b2823989093991e3fb732510b70afcdabb3b3b5d6e1352cca,75708f199bb72d0b2823989093991e3fb732510b70afcdabb3b3b5d6e1352cca,75708f199bb72d0b2823989093991e3fb732510b70afcdabb3b3b5d6e1352cca,True,False
laravel/app/Services/CanonicalPricing/DTO/CanonicalPeriodPricingOutcome.php,6d9e05c7474345c99e8b0ea2499190488813549c6c17f178b7451949f06df71b,6d9e05c7474345c99e8b0ea2499190488813549c6c17f178b7451949f06df71b,6d9e05c7474345c99e8b0ea2499190488813549c6c17f178b7451949f06df71b,True,False
laravel/app/Services/CanonicalPricing/DTO/CanonicalPeriodPricingRequest.php,204068c97256b1d9422dab1c91c2cec4765f3118e30b07d09e91ec77e7ea83a0,204068c97256b1d9422dab1c91c2cec4765f3118e30b07d09e91ec77e7ea83a0,204068c97256b1d9422dab1c91c2cec4765f3118e30b07d09e91ec77e7ea83a0,True,False
laravel/app/Services/CanonicalPricing/DTO/CanonicalPricingOutcome.php,5f02cb4f443aa2ef7e794460ce5df0f46ae05d2b8aab47d76ec9058d3eede459,5f02cb4f443aa2ef7e794460ce5df0f46ae05d2b8aab47d76ec9058d3eede459,5f02cb4f443aa2ef7e794460ce5df0f46ae05d2b8aab47d76ec9058d3eede459,True,False
laravel/app/Services/CanonicalPricing/DTO/ConsumptionEffectData.php,b0a5d6f44e1b7dce980e26ea2054634fe0d58017a2e47ea31e9e62ecfc84e800,b0a5d6f44e1b7dce980e26ea2054634fe0d58017a2e47ea31e9e62ecfc84e800,b0a5d6f44e1b7dce980e26ea2054634fe0d58017a2e47ea31e9e62ecfc84e800,True,False
laravel/app/Services/CanonicalPricing/DTO/ContractContext.php,aca236fcb1384f04c0463b83cdb0ed463aa17ab01d1c4b91a37a7306ed7e9bf7,aca236fcb1384f04c0463b83cdb0ed463aa17ab01d1c4b91a37a7306ed7e9bf7,aca236fcb1384f04c0463b83cdb0ed463aa17ab01d1c4b91a37a7306ed7e9bf7,True,False
laravel/app/Services/CanonicalPricing/DTO/ContractPricingIntegrity.php,f229d5eb7663de004aa944435df1c30d7330c560d862a2bdbf270d9416f91681,f229d5eb7663de004aa944435df1c30d7330c560d862a2bdbf270d9416f91681,f229d5eb7663de004aa944435df1c30d7330c560d862a2bdbf270d9416f91681,True,False
laravel/app/Services/CanonicalPricing/DTO/EnergyNormalBasis.php,98e01522460d470f67248e7799197806332c8e928b5953b201f1e5ea66cbd883,98e01522460d470f67248e7799197806332c8e928b5953b201f1e5ea66cbd883,98e01522460d470f67248e7799197806332c8e928b5953b201f1e5ea66cbd883,True,False
laravel/app/Services/CanonicalPricing/DTO/EnergyPriceRule.php,cfbd907b8140563b364ca2138950fa1a150a5cd722eb3b66ec6f85f679d8fe93,cfbd907b8140563b364ca2138950fa1a150a5cd722eb3b66ec6f85f679d8fe93,cfbd907b8140563b364ca2138950fa1a150a5cd722eb3b66ec6f85f679d8fe93,True,False
laravel/app/Services/CanonicalPricing/DTO/EnergyRuleComparison.php,0bfd2f6fc451ba687a6e01ffb5081f42d99c8d11ad13f3ec18f02d59d8d7f5dc,0bfd2f6fc451ba687a6e01ffb5081f42d99c8d11ad13f3ec18f02d59d8d7f5dc,0bfd2f6fc451ba687a6e01ffb5081f42d99c8d11ad13f3ec18f02d59d8d7f5dc,True,False
laravel/app/Services/CanonicalPricing/DTO/EnergyRulePlan.php,3bb258645fd9dc31a2677d4e2104e4ad90c9997c31ddf5fba283ac922a4c71db,3bb258645fd9dc31a2677d4e2104e4ad90c9997c31ddf5fba283ac922a4c71db,3bb258645fd9dc31a2677d4e2104e4ad90c9997c31ddf5fba283ac922a4c71db,True,False
laravel/app/Services/CanonicalPricing/DTO/HistoricalSpotPrice.php,2ef8590b6a2d3cd1ad9c1eee1288eb4987182fd5985f10e8a45939a2dfc8dd13,2ef8590b6a2d3cd1ad9c1eee1288eb4987182fd5985f10e8a45939a2dfc8dd13,2ef8590b6a2d3cd1ad9c1eee1288eb4987182fd5985f10e8a45939a2dfc8dd13,True,False
laravel/app/Services/CanonicalPricing/DTO/IncludedEnergyPackageData.php,4ce9188e8954086348f0b222ed50add89c23e87f1e752f7e6dab64fac841422d,4ce9188e8954086348f0b222ed50add89c23e87f1e752f7e6dab64fac841422d,4ce9188e8954086348f0b222ed50add89c23e87f1e752f7e6dab64fac841422d,True,False
laravel/app/Services/CanonicalPricing/DTO/NormalEnergyProjection.php,544ba354ba90a6093a4598209254897bb727bfdc00220f36c66aafcd808571a3,544ba354ba90a6093a4598209254897bb727bfdc00220f36c66aafcd808571a3,544ba354ba90a6093a4598209254897bb727bfdc00220f36c66aafcd808571a3,True,False
laravel/app/Services/CanonicalPricing/DTO/OfferComponentData.php,1f8d4ba62f18b228fda62d5d508519b1902ba3d52ca584c1fa7fa0a279467ad1,1f8d4ba62f18b228fda62d5d508519b1902ba3d52ca584c1fa7fa0a279467ad1,1f8d4ba62f18b228fda62d5d508519b1902ba3d52ca584c1fa7fa0a279467ad1,True,False
laravel/app/Services/CanonicalPricing/DTO/OfferTermData.php,8efb836bfdb64edfd747041ffa6c783c77bf539eb837d47c059ad7ee9449bc9e,8efb836bfdb64edfd747041ffa6c783c77bf539eb837d47c059ad7ee9449bc9e,8efb836bfdb64edfd747041ffa6c783c77bf539eb837d47c059ad7ee9449bc9e,True,False
